Date,Total Energy Use from Electricity (MW)
15-Sep-04,21214
15-Sep-04,21352
15-Sep-04,21513
15-Sep-04,21911
15-Sep-04,21680
15-Sep-04,20967
15-Sep-04,20495
15-Sep-04,20995
15-Sep-04,20109
15-Sep-04,18662
15-Sep-04,17071
15-Sep-04,15774
16-Sep-04,15156
16-Sep-04,14746
16-Sep-04,14455
16-Sep-04,14379
16-Sep-04,14818
16-Sep-04,16291
16-Sep-04,18112
16-Sep-04,18934
16-Sep-04,19740
16-Sep-04,20338
16-Sep-04,20465
16-Sep-04,20553
16-Sep-04,20849
16-Sep-04,20772
16-Sep-04,20863
16-Sep-04,21326
16-Sep-04,21408
16-Sep-04,20864
16-Sep-04,20604
16-Sep-04,20872
16-Sep-04,19879
16-Sep-04,18243
16-Sep-04,16599
16-Sep-04,15374
17-Sep-04,14677
17-Sep-04,14161
17-Sep-04,13869
17-Sep-04,13875
17-Sep-04,14313
17-Sep-04,15600
17-Sep-04,17348
17-Sep-04,18272
17-Sep-04,18642
17-Sep-04,19095
17-Sep-04,18975
17-Sep-04,18678
17-Sep-04,18542
17-Sep-04,18366
17-Sep-04,18263
17-Sep-04,18285
17-Sep-04,18094
17-Sep-04,17943
17-Sep-04,18078
17-Sep-04,18358
17-Sep-04,17530
17-Sep-04,16475
17-Sep-04,15184
17-Sep-04,14145
18-Sep-04,13545
18-Sep-04,13167
18-Sep-04,12989
18-Sep-04,12956
18-Sep-04,13152
18-Sep-04,13614
18-Sep-04,14306
18-Sep-04,15349
18-Sep-04,16018
18-Sep-04,16484
18-Sep-04,16756
18-Sep-04,16628
18-Sep-04,16362
18-Sep-04,16194
18-Sep-04,16006
18-Sep-04,16061
18-Sep-04,16208
18-Sep-04,16047
18-Sep-04,16104
18-Sep-04,16434
18-Sep-04,15907
18-Sep-04,15137
18-Sep-04,14260
18-Sep-04,13395
19-Sep-04,12853
19-Sep-04,12541
19-Sep-04,12315
19-Sep-04,12286
19-Sep-04,12285
19-Sep-04,12594
19-Sep-04,12869
19-Sep-04,13864
19-Sep-04,14734
19-Sep-04,15241
19-Sep-04,15534
19-Sep-04,15645
19-Sep-04,15536
19-Sep-04,15499
19-Sep-04,15521
19-Sep-04,15812
19-Sep-04,16035
19-Sep-04,15873
19-Sep-04,16258
19-Sep-04,16891
19-Sep-04,16358
19-Sep-04,15415
19-Sep-04,14524
19-Sep-04,13763
20-Sep-04,13339
20-Sep-04,13154
20-Sep-04,13022
20-Sep-04,13194
20-Sep-04,13670
20-Sep-04,15164
20-Sep-04,16850
20-Sep-04,17753
20-Sep-04,18130
20-Sep-04,18670
20-Sep-04,18771
20-Sep-04,18740
20-Sep-04,18991
20-Sep-04,18840
20-Sep-04,18821
20-Sep-04,18993
20-Sep-04,19040
20-Sep-04,18632
20-Sep-04,18826
20-Sep-04,19119
20-Sep-04,18207
20-Sep-04,16784
20-Sep-04,15400
20-Sep-04,14427
21-Sep-04,13911
21-Sep-04,13639
21-Sep-04,13416
21-Sep-04,13473
21-Sep-04,13937
21-Sep-04,15458
21-Sep-04,17087
21-Sep-04,17915
21-Sep-04,18223
21-Sep-04,18740
21-Sep-04,19086
21-Sep-04,19090
21-Sep-04,19416
21-Sep-04,19580
21-Sep-04,19705
21-Sep-04,20012
21-Sep-04,19969
21-Sep-04,19535
21-Sep-04,19553
21-Sep-04,20000
21-Sep-04,19034
21-Sep-04,17586
21-Sep-04,16047
21-Sep-04,14918
22-Sep-04,14382
22-Sep-04,14038
22-Sep-04,13807
22-Sep-04,13660
22-Sep-04,14188
22-Sep-04,15608
22-Sep-04,17340
22-Sep-04,18219
22-Sep-04,18770
22-Sep-04,19314
22-Sep-04,19703
22-Sep-04,19853
22-Sep-04,20122
22-Sep-04,20373
22-Sep-04,20620
22-Sep-04,20861
22-Sep-04,20719
22-Sep-04,20296
22-Sep-04,20300
22-Sep-04,20701
22-Sep-04,19664
22-Sep-04,18207
22-Sep-04,16632
22-Sep-04,15498
23-Sep-04,14885
23-Sep-04,14443
23-Sep-04,14000
23-Sep-04,14067
23-Sep-04,14452
23-Sep-04,15854
23-Sep-04,17559
23-Sep-04,18481
23-Sep-04,19091
23-Sep-04,19776
23-Sep-04,20180
23-Sep-04,20443
23-Sep-04,20724
23-Sep-04,20980
23-Sep-04,21181
23-Sep-04,21545
23-Sep-04,21424
23-Sep-04,20913
23-Sep-04,20727
23-Sep-04,20903
23-Sep-04,19815
23-Sep-04,18260
23-Sep-04,16594
23-Sep-04,15458
24-Sep-04,14852
24-Sep-04,14317
24-Sep-04,14002
24-Sep-04,13985
24-Sep-04,14467
24-Sep-04,15923
24-Sep-04,17694
24-Sep-04,18578
24-Sep-04,19202
24-Sep-04,19946
24-Sep-04,20426
24-Sep-04,20650
24-Sep-04,20935
24-Sep-04,20973
24-Sep-04,20938
24-Sep-04,20767
24-Sep-04,20400
24-Sep-04,19937
24-Sep-04,20123
24-Sep-04,19999
24-Sep-04,19168
24-Sep-04,18012
24-Sep-04,16540
24-Sep-04,15415
25-Sep-04,14673
25-Sep-04,14227
25-Sep-04,13903
25-Sep-04,13896
25-Sep-04,14005
25-Sep-04,14430
25-Sep-04,15126
25-Sep-04,16188
25-Sep-04,17164
25-Sep-04,17691
25-Sep-04,17961
25-Sep-04,18042
25-Sep-04,17846
25-Sep-04,17425
25-Sep-04,17174
25-Sep-04,17157
25-Sep-04,17148
25-Sep-04,16875
25-Sep-04,17229
25-Sep-04,17228
25-Sep-04,16643
25-Sep-04,15792
25-Sep-04,14768
25-Sep-04,13870
26-Sep-04,13304
26-Sep-04,12968
26-Sep-04,12825
26-Sep-04,12810
26-Sep-04,12843
26-Sep-04,13053
26-Sep-04,13550
26-Sep-04,14384
26-Sep-04,15274
26-Sep-04,15982
26-Sep-04,16444
26-Sep-04,16666
26-Sep-04,16633
26-Sep-04,16694
26-Sep-04,16790
26-Sep-04,17129
26-Sep-04,17384
26-Sep-04,17088
26-Sep-04,17576
26-Sep-04,17872
26-Sep-04,17040
26-Sep-04,16049
26-Sep-04,14986
26-Sep-04,14118
27-Sep-04,13746
27-Sep-04,13505
27-Sep-04,13354
27-Sep-04,13430
27-Sep-04,13863
27-Sep-04,15194
27-Sep-04,17142
27-Sep-04,17922
27-Sep-04,18453
27-Sep-04,19089
27-Sep-04,19480
27-Sep-04,19529
27-Sep-04,19703
27-Sep-04,19874
27-Sep-04,19853
27-Sep-04,20006
27-Sep-04,20057
27-Sep-04,19583
27-Sep-04,19920
27-Sep-04,20063
27-Sep-04,18922
27-Sep-04,17480
27-Sep-04,16052
27-Sep-04,14981
28-Sep-04,14389
28-Sep-04,14001
28-Sep-04,13751
28-Sep-04,13712
28-Sep-04,14207
28-Sep-04,15576
28-Sep-04,17380
28-Sep-04,18084
28-Sep-04,18379
28-Sep-04,18827
28-Sep-04,19063
28-Sep-04,19011
28-Sep-04,19001
28-Sep-04,18958
28-Sep-04,18931
28-Sep-04,19084
28-Sep-04,19153
28-Sep-04,18725
28-Sep-04,19141
28-Sep-04,19241
28-Sep-04,18292
28-Sep-04,16841
28-Sep-04,15446
28-Sep-04,14479
29-Sep-04,13841
29-Sep-04,13543
29-Sep-04,13354
29-Sep-04,13395
29-Sep-04,14011
29-Sep-04,15437
29-Sep-04,17193
29-Sep-04,17860
29-Sep-04,18089
29-Sep-04,18375
29-Sep-04,18519
29-Sep-04,18556
29-Sep-04,18543
29-Sep-04,18481
29-Sep-04,18535
29-Sep-04,18810
29-Sep-04,18724
29-Sep-04,18416
29-Sep-04,18958
29-Sep-04,18914
29-Sep-04,18000
29-Sep-04,16735
29-Sep-04,15474
29-Sep-04,14469
30-Sep-04,13934
30-Sep-04,13724
30-Sep-04,13587
30-Sep-04,13628
30-Sep-04,13937
30-Sep-04,15341
30-Sep-04,17202
30-Sep-04,17786
30-Sep-04,17967
30-Sep-04,18217
30-Sep-04,18400
30-Sep-04,18396
30-Sep-04,18597
30-Sep-04,18660
30-Sep-04,18659
30-Sep-04,18861
30-Sep-04,18745
30-Sep-04,18493
30-Sep-04,19157
30-Sep-04,19163
30-Sep-04,18286
30-Sep-04,16910
30-Sep-04,15564
30-Sep-04,14577
01-Oct-04,13992
01-Oct-04,13695
01-Oct-04,13567
01-Oct-04,13610
01-Oct-04,14020
01-Oct-04,15480
01-Oct-04,17094
01-Oct-04,17813
01-Oct-04,18069
01-Oct-04,18444
01-Oct-04,18663
01-Oct-04,18549
01-Oct-04,18687
01-Oct-04,18635
01-Oct-04,18555
01-Oct-04,18475
01-Oct-04,18205
01-Oct-04,17911
01-Oct-04,18441
01-Oct-04,18430
01-Oct-04,17689
01-Oct-04,16663
01-Oct-04,15267
01-Oct-04,14283
02-Oct-04,13767
02-Oct-04,13444
02-Oct-04,13366
02-Oct-04,13301
02-Oct-04,13346
02-Oct-04,13833
02-Oct-04,14879
02-Oct-04,16045
02-Oct-04,16776
02-Oct-04,17357
02-Oct-04,17449
02-Oct-04,17331
02-Oct-04,17063
02-Oct-04,16303
02-Oct-04,16089
02-Oct-04,16199
02-Oct-04,16341
02-Oct-04,16240
02-Oct-04,16733
02-Oct-04,16577
02-Oct-04,16112
02-Oct-04,15345
02-Oct-04,14435
02-Oct-04,13565
03-Oct-04,12958
03-Oct-04,12649
03-Oct-04,12456
03-Oct-04,12438
03-Oct-04,12515
03-Oct-04,12836
03-Oct-04,13460
03-Oct-04,14288
03-Oct-04,15144
03-Oct-04,15592
03-Oct-04,15786
03-Oct-04,15900
03-Oct-04,15746
03-Oct-04,15530
03-Oct-04,15561
03-Oct-04,15744
03-Oct-04,16077
03-Oct-04,16149
03-Oct-04,16957
03-Oct-04,16971
03-Oct-04,16438
03-Oct-04,15443
03-Oct-04,14414
03-Oct-04,13672
04-Oct-04,13297
04-Oct-04,13115
04-Oct-04,13017
04-Oct-04,13153
04-Oct-04,13691
04-Oct-04,15239
04-Oct-04,17276
04-Oct-04,17895
04-Oct-04,18293
04-Oct-04,18491
04-Oct-04,18516
04-Oct-04,18441
04-Oct-04,18370
04-Oct-04,18176
04-Oct-04,18173
04-Oct-04,18347
04-Oct-04,18461
04-Oct-04,18330
04-Oct-04,18921
04-Oct-04,18793
04-Oct-04,18041
04-Oct-04,16860
04-Oct-04,15468
04-Oct-04,14513
05-Oct-04,14092
05-Oct-04,13848
05-Oct-04,13710
05-Oct-04,13710
05-Oct-04,14339
05-Oct-04,15739
05-Oct-04,17520
05-Oct-04,17999
05-Oct-04,17918
05-Oct-04,18150
05-Oct-04,18255
05-Oct-04,17986
05-Oct-04,18000
05-Oct-04,17959
05-Oct-04,17848
05-Oct-04,18032
05-Oct-04,18066
05-Oct-04,18035
05-Oct-04,18726
05-Oct-04,18757
05-Oct-04,18055
05-Oct-04,16867
05-Oct-04,15550
05-Oct-04,14534
06-Oct-04,14021
06-Oct-04,13780
06-Oct-04,13595
06-Oct-04,13712
06-Oct-04,14196
06-Oct-04,15745
06-Oct-04,17544
06-Oct-04,18077
06-Oct-04,18210
06-Oct-04,18346
06-Oct-04,18239
06-Oct-04,18193
06-Oct-04,18402
06-Oct-04,18290
06-Oct-04,18117
06-Oct-04,18458
06-Oct-04,18364
06-Oct-04,18262
06-Oct-04,19134
06-Oct-04,19172
06-Oct-04,18052
06-Oct-04,16649
06-Oct-04,15467
06-Oct-04,14548
07-Oct-04,14017
07-Oct-04,13784
07-Oct-04,13645
07-Oct-04,13649
07-Oct-04,14123
07-Oct-04,15449
07-Oct-04,17373
07-Oct-04,17915
07-Oct-04,18014
07-Oct-04,18434
07-Oct-04,18706
07-Oct-04,18718
07-Oct-04,18932
07-Oct-04,19082
07-Oct-04,19053
07-Oct-04,19059
07-Oct-04,18979
07-Oct-04,18908
07-Oct-04,19594
07-Oct-04,19199
07-Oct-04,18243
07-Oct-04,17010
07-Oct-04,15604
07-Oct-04,14505
08-Oct-04,13928
08-Oct-04,13637
08-Oct-04,13398
08-Oct-04,13389
08-Oct-04,13915
08-Oct-04,15202
08-Oct-04,16956
08-Oct-04,17608
08-Oct-04,18117
08-Oct-04,18591
08-Oct-04,18830
08-Oct-04,18638
08-Oct-04,18776
08-Oct-04,18717
08-Oct-04,18542
08-Oct-04,18505
08-Oct-04,18387
08-Oct-04,18300
08-Oct-04,18895
08-Oct-04,18588
08-Oct-04,17613
08-Oct-04,16490
08-Oct-04,15366
08-Oct-04,14423
09-Oct-04,13781
09-Oct-04,13421
09-Oct-04,13243
09-Oct-04,13224
09-Oct-04,13363
09-Oct-04,13694
09-Oct-04,14516
09-Oct-04,15408
09-Oct-04,16284
09-Oct-04,16666
09-Oct-04,16945
09-Oct-04,16805
09-Oct-04,16656
09-Oct-04,16367
09-Oct-04,16167
09-Oct-04,16053
09-Oct-04,16210
09-Oct-04,16343
09-Oct-04,16842
09-Oct-04,16494
09-Oct-04,15842
09-Oct-04,15083
09-Oct-04,14264
09-Oct-04,13628
10-Oct-04,13113
10-Oct-04,12694
10-Oct-04,12507
10-Oct-04,12424
10-Oct-04,12471
10-Oct-04,12822
10-Oct-04,13329
10-Oct-04,14110
10-Oct-04,15168
10-Oct-04,15716
10-Oct-04,16011
10-Oct-04,16083
10-Oct-04,15935
10-Oct-04,15775
10-Oct-04,15533
10-Oct-04,15481
10-Oct-04,15179
10-Oct-04,15009
10-Oct-04,15725
10-Oct-04,15572
10-Oct-04,15183
10-Oct-04,14703
10-Oct-04,13928
10-Oct-04,13159
11-Oct-04,12692
11-Oct-04,12448
11-Oct-04,12343
11-Oct-04,12378
11-Oct-04,12417
11-Oct-04,12741
11-Oct-04,13308
11-Oct-04,14116
11-Oct-04,15205
11-Oct-04,15942
11-Oct-04,16487
11-Oct-04,16343
11-Oct-04,16073
11-Oct-04,15662
11-Oct-04,15488
11-Oct-04,15579
11-Oct-04,15462
11-Oct-04,15755
11-Oct-04,16660
11-Oct-04,16567
11-Oct-04,16050
11-Oct-04,15202
11-Oct-04,14381
11-Oct-04,13668
12-Oct-04,13382
12-Oct-04,13319
12-Oct-04,13278
12-Oct-04,13511
12-Oct-04,14129
12-Oct-04,15562
12-Oct-04,17686
12-Oct-04,18332
12-Oct-04,18450
12-Oct-04,18471
12-Oct-04,18391
12-Oct-04,18258
12-Oct-04,18255
12-Oct-04,18063
12-Oct-04,18026
12-Oct-04,18229
12-Oct-04,18245
12-Oct-04,18349
12-Oct-04,19218
12-Oct-04,18739
12-Oct-04,18027
12-Oct-04,16731
12-Oct-04,15410
12-Oct-04,14438
13-Oct-04,13914
13-Oct-04,13657
13-Oct-04,13570
13-Oct-04,13657
13-Oct-04,14196
13-Oct-04,15695
13-Oct-04,17583
13-Oct-04,18143
13-Oct-04,18209
13-Oct-04,18164
13-Oct-04,18083
13-Oct-04,17968
13-Oct-04,17955
13-Oct-04,17801
13-Oct-04,17807
13-Oct-04,17981
13-Oct-04,18187
13-Oct-04,18537
13-Oct-04,19228
13-Oct-04,18886
13-Oct-04,18115
13-Oct-04,16731
13-Oct-04,15556
13-Oct-04,14528
14-Oct-04,14024
14-Oct-04,13615
14-Oct-04,13486
14-Oct-04,13599
14-Oct-04,13956
14-Oct-04,15624
14-Oct-04,17705
14-Oct-04,18188
14-Oct-04,18095
14-Oct-04,18459
14-Oct-04,18477
14-Oct-04,18463
14-Oct-04,18386
14-Oct-04,18279
14-Oct-04,18263
14-Oct-04,18613
14-Oct-04,18961
14-Oct-04,19250
14-Oct-04,19478
14-Oct-04,19132
14-Oct-04,18154
14-Oct-04,16966
14-Oct-04,15674
14-Oct-04,14673
15-Oct-04,13959
15-Oct-04,13733
15-Oct-04,13576
15-Oct-04,13646
15-Oct-04,14191
15-Oct-04,15688
15-Oct-04,17787
15-Oct-04,18519
15-Oct-04,18598
15-Oct-04,18784
15-Oct-04,18759
15-Oct-04,18683
15-Oct-04,18680
15-Oct-04,18374
15-Oct-04,18201
15-Oct-04,18259
15-Oct-04,18250
15-Oct-04,18431
15-Oct-04,18673
15-Oct-04,18140
15-Oct-04,17459
15-Oct-04,16478
15-Oct-04,15183
15-Oct-04,14087
16-Oct-04,13739
16-Oct-04,13254
16-Oct-04,12959
16-Oct-04,13013
16-Oct-04,13157
16-Oct-04,13790
16-Oct-04,14676
16-Oct-04,15557
16-Oct-04,16316
16-Oct-04,16719
16-Oct-04,16790
16-Oct-04,16696
16-Oct-04,16530
16-Oct-04,16285
16-Oct-04,16021
16-Oct-04,16209
16-Oct-04,16544
16-Oct-04,16819
16-Oct-04,17209
16-Oct-04,16801
16-Oct-04,16240
16-Oct-04,15576
16-Oct-04,14748
16-Oct-04,13885
17-Oct-04,13337
17-Oct-04,12998
17-Oct-04,12826
17-Oct-04,12823
17-Oct-04,12877
17-Oct-04,13291
17-Oct-04,13851
17-Oct-04,14599
17-Oct-04,15473
17-Oct-04,16204
17-Oct-04,16580
17-Oct-04,16688
17-Oct-04,16496
17-Oct-04,16329
17-Oct-04,16296
17-Oct-04,16681
17-Oct-04,17174
17-Oct-04,17541
17-Oct-04,17833
17-Oct-04,17482
17-Oct-04,16860
17-Oct-04,15959
17-Oct-04,15101
17-Oct-04,14265
18-Oct-04,13877
18-Oct-04,13722
18-Oct-04,13684
18-Oct-04,14050
18-Oct-04,14568
18-Oct-04,16068
18-Oct-04,18304
18-Oct-04,18792
18-Oct-04,18868
18-Oct-04,18963
18-Oct-04,18936
18-Oct-04,18742
18-Oct-04,18688
18-Oct-04,18550
18-Oct-04,18570
18-Oct-04,18802
18-Oct-04,19032
18-Oct-04,19497
18-Oct-04,19829
18-Oct-04,19349
18-Oct-04,18542
18-Oct-04,17376
18-Oct-04,16082
18-Oct-04,15055
19-Oct-04,14569
19-Oct-04,14367
19-Oct-04,14249
19-Oct-04,14338
19-Oct-04,14826
19-Oct-04,16325
19-Oct-04,18314
19-Oct-04,18778
19-Oct-04,18798
19-Oct-04,18978
19-Oct-04,19003
19-Oct-04,18779
19-Oct-04,18744
19-Oct-04,18485
19-Oct-04,18423
19-Oct-04,19050
19-Oct-04,19421
19-Oct-04,19604
19-Oct-04,19742
19-Oct-04,19266
19-Oct-04,18412
19-Oct-04,17217
19-Oct-04,15988
19-Oct-04,15021
20-Oct-04,14508
20-Oct-04,14209
20-Oct-04,14079
20-Oct-04,13979
20-Oct-04,14571
20-Oct-04,16068
20-Oct-04,18072
20-Oct-04,18595
20-Oct-04,18668
20-Oct-04,18843
20-Oct-04,18910
20-Oct-04,18777
20-Oct-04,18687
20-Oct-04,18561
20-Oct-04,18627
20-Oct-04,19006
20-Oct-04,19342
20-Oct-04,19580
20-Oct-04,19589
20-Oct-04,19170
20-Oct-04,18413
20-Oct-04,17180
20-Oct-04,15885
20-Oct-04,14916
21-Oct-04,14406
21-Oct-04,14110
21-Oct-04,13979
21-Oct-04,13986
21-Oct-04,14510
21-Oct-04,15886
21-Oct-04,18033
21-Oct-04,18671
21-Oct-04,18655
21-Oct-04,18703
21-Oct-04,18676
21-Oct-04,18484
21-Oct-04,18452
21-Oct-04,18237
21-Oct-04,18365
21-Oct-04,18783
21-Oct-04,19102
21-Oct-04,19470
21-Oct-04,19663
21-Oct-04,19278
21-Oct-04,18336
21-Oct-04,17170
21-Oct-04,15956
21-Oct-04,14916
22-Oct-04,14284
22-Oct-04,14066
22-Oct-04,13870
22-Oct-04,13973
22-Oct-04,14447
22-Oct-04,15964
22-Oct-04,18069
22-Oct-04,18767
22-Oct-04,18713
22-Oct-04,18807
22-Oct-04,18783
22-Oct-04,18607
22-Oct-04,18529
22-Oct-04,18426
22-Oct-04,18220
22-Oct-04,18282
22-Oct-04,18444
22-Oct-04,18921
22-Oct-04,19044
22-Oct-04,18390
22-Oct-04,17658
22-Oct-04,16572
22-Oct-04,15544
22-Oct-04,14487
23-Oct-04,14029
23-Oct-04,13536
23-Oct-04,13334
23-Oct-04,13355
23-Oct-04,13688
23-Oct-04,14255
23-Oct-04,15127
23-Oct-04,15949
23-Oct-04,16588
23-Oct-04,16869
23-Oct-04,16942
23-Oct-04,16825
23-Oct-04,16533
23-Oct-04,16265
23-Oct-04,16054
23-Oct-04,16272
23-Oct-04,16710
23-Oct-04,17377
23-Oct-04,17560
23-Oct-04,17073
23-Oct-04,16465
23-Oct-04,15746
23-Oct-04,14880
23-Oct-04,14126
24-Oct-04,13488
24-Oct-04,13200
24-Oct-04,12944
24-Oct-04,12876
24-Oct-04,12969
24-Oct-04,13336
24-Oct-04,13816
24-Oct-04,14472
24-Oct-04,15345
24-Oct-04,15939
24-Oct-04,16305
24-Oct-04,16510
24-Oct-04,16426
24-Oct-04,16272
24-Oct-04,16332
24-Oct-04,16659
24-Oct-04,17156
24-Oct-04,17668
24-Oct-04,17638
24-Oct-04,17263
24-Oct-04,16617
24-Oct-04,15691
24-Oct-04,14622
24-Oct-04,13828
25-Oct-04,13566
25-Oct-04,13449
25-Oct-04,13387
25-Oct-04,13553
25-Oct-04,14115
25-Oct-04,15543
25-Oct-04,17733
25-Oct-04,18350
25-Oct-04,18452
25-Oct-04,18704
25-Oct-04,18738
25-Oct-04,18496
25-Oct-04,18420
25-Oct-04,18272
25-Oct-04,18192
25-Oct-04,18452
25-Oct-04,18760
25-Oct-04,19245
25-Oct-04,19432
25-Oct-04,18987
25-Oct-04,18250
25-Oct-04,17025
25-Oct-04,15451
25-Oct-04,14538
26-Oct-04,14052
26-Oct-04,13881
26-Oct-04,13767
26-Oct-04,13820
26-Oct-04,14364
26-Oct-04,15873
26-Oct-04,17893
26-Oct-04,18369
26-Oct-04,18377
26-Oct-04,18459
26-Oct-04,18429
26-Oct-04,18234
26-Oct-04,18196
26-Oct-04,17973
26-Oct-04,17949
26-Oct-04,18269
26-Oct-04,18708
26-Oct-04,19293
26-Oct-04,19404
26-Oct-04,18889
26-Oct-04,18137
26-Oct-04,16913
26-Oct-04,15700
26-Oct-04,14701
27-Oct-04,14228
27-Oct-04,13909
27-Oct-04,13859
27-Oct-04,13961
27-Oct-04,14483
27-Oct-04,15823
27-Oct-04,17817
27-Oct-04,18479
27-Oct-04,18500
27-Oct-04,18632
27-Oct-04,18571
27-Oct-04,18349
27-Oct-04,18378
27-Oct-04,18345
27-Oct-04,18425
27-Oct-04,18772
27-Oct-04,19036
27-Oct-04,19463
27-Oct-04,19538
27-Oct-04,19077
27-Oct-04,18383
27-Oct-04,17280
27-Oct-04,16001
27-Oct-04,14987
28-Oct-04,14452
28-Oct-04,14165
28-Oct-04,14108
28-Oct-04,14179
28-Oct-04,14743
28-Oct-04,16436
28-Oct-04,18341
28-Oct-04,18624
28-Oct-04,18508
28-Oct-04,18546
28-Oct-04,18470
28-Oct-04,18289
28-Oct-04,18230
28-Oct-04,18068
28-Oct-04,17998
28-Oct-04,18259
28-Oct-04,18461
28-Oct-04,19182
28-Oct-04,19512
28-Oct-04,19102
28-Oct-04,18355
28-Oct-04,17261
28-Oct-04,15959
28-Oct-04,15069
29-Oct-04,14616
29-Oct-04,14283
29-Oct-04,14134
29-Oct-04,14209
29-Oct-04,14752
29-Oct-04,16051
29-Oct-04,17978
29-Oct-04,18597
29-Oct-04,18635
29-Oct-04,18587
29-Oct-04,18685
29-Oct-04,18496
29-Oct-04,18428
29-Oct-04,18303
29-Oct-04,18248
29-Oct-04,18432
29-Oct-04,18696
29-Oct-04,19219
29-Oct-04,18922
29-Oct-04,18444
29-Oct-04,17671
29-Oct-04,16642
29-Oct-04,15405
29-Oct-04,14429
30-Oct-04,13833
30-Oct-04,13593
30-Oct-04,13330
30-Oct-04,13163
30-Oct-04,13437
30-Oct-04,14011
30-Oct-04,14907
30-Oct-04,15969
30-Oct-04,16722
30-Oct-04,17314
30-Oct-04,17491
30-Oct-04,17304
30-Oct-04,17165
30-Oct-04,16771
30-Oct-04,16585
30-Oct-04,16384
30-Oct-04,16712
30-Oct-04,17118
30-Oct-04,17110
30-Oct-04,16541
30-Oct-04,15966
30-Oct-04,15375
30-Oct-04,14676
30-Oct-04,13866
31-Oct-04,13292
31-Oct-04,12863
31-Oct-04,12620
31-Oct-04,12563
31-Oct-04,12628
31-Oct-04,12892
31-Oct-04,13269
31-Oct-04,13988
31-Oct-04,14869
31-Oct-04,15517
31-Oct-04,15926
31-Oct-04,16042
31-Oct-04,16077
31-Oct-04,16028
31-Oct-04,16070
31-Oct-04,16349
31-Oct-04,17068
31-Oct-04,17745
31-Oct-04,17107
31-Oct-04,16739
31-Oct-04,16553
31-Oct-04,16043
31-Oct-04,15214
31-Oct-04,14476
01-Nov-04,13956
01-Nov-04,13682
01-Nov-04,13547
01-Nov-04,13548
01-Nov-04,13734
01-Nov-04,14360
01-Nov-04,15910
01-Nov-04,17618
01-Nov-04,18359
01-Nov-04,18477
01-Nov-04,18844
01-Nov-04,18731
01-Nov-04,18573
01-Nov-04,18540
01-Nov-04,18239
01-Nov-04,18456
01-Nov-04,19120
01-Nov-04,20255
01-Nov-04,20230
01-Nov-04,19639
01-Nov-04,18985
01-Nov-04,18245
01-Nov-04,16923
01-Nov-04,15762
02-Nov-04,14792
02-Nov-04,14310
02-Nov-04,14037
02-Nov-04,13931
02-Nov-04,14058
02-Nov-04,14698
02-Nov-04,16083
02-Nov-04,17959
02-Nov-04,18542
02-Nov-04,18630
02-Nov-04,18846
02-Nov-04,18964
02-Nov-04,18775
02-Nov-04,18775
02-Nov-04,18695
02-Nov-04,18846
02-Nov-04,19575
02-Nov-04,20402
02-Nov-04,20234
02-Nov-04,19675
02-Nov-04,19088
02-Nov-04,18337
02-Nov-04,17179
02-Nov-04,16002
03-Nov-04,15200
03-Nov-04,14683
03-Nov-04,14469
03-Nov-04,14329
03-Nov-04,14389
03-Nov-04,15092
03-Nov-04,16492
03-Nov-04,18054
03-Nov-04,18553
03-Nov-04,18563
03-Nov-04,18531
03-Nov-04,18593
03-Nov-04,18331
03-Nov-04,18208
03-Nov-04,18064
03-Nov-04,18130
03-Nov-04,18703
03-Nov-04,19837
03-Nov-04,20078
03-Nov-04,19727
03-Nov-04,19258
03-Nov-04,18583
03-Nov-04,17354
03-Nov-04,16093
04-Nov-04,15230
04-Nov-04,14743
04-Nov-04,14512
04-Nov-04,14371
04-Nov-04,14462
04-Nov-04,15039
04-Nov-04,16636
04-Nov-04,18460
04-Nov-04,18980
04-Nov-04,19016
04-Nov-04,19255
04-Nov-04,19366
04-Nov-04,19307
04-Nov-04,19316
04-Nov-04,19354
04-Nov-04,19587
04-Nov-04,20318
04-Nov-04,20768
04-Nov-04,20589
04-Nov-04,20104
04-Nov-04,19616
04-Nov-04,18771
04-Nov-04,17622
04-Nov-04,16313
05-Nov-04,15386
05-Nov-04,14914
05-Nov-04,14598
05-Nov-04,14577
05-Nov-04,14669
05-Nov-04,15267
05-Nov-04,16737
05-Nov-04,18292
05-Nov-04,18862
05-Nov-04,19019
05-Nov-04,19163
05-Nov-04,19084
05-Nov-04,18868
05-Nov-04,18749
05-Nov-04,18597
05-Nov-04,18593
05-Nov-04,18984
05-Nov-04,19968
05-Nov-04,19995
05-Nov-04,19348
05-Nov-04,18807
05-Nov-04,18101
05-Nov-04,16890
05-Nov-04,15696
06-Nov-04,14690
06-Nov-04,14140
06-Nov-04,13831
06-Nov-04,13617
06-Nov-04,13606
06-Nov-04,13865
06-Nov-04,14481
06-Nov-04,15400
06-Nov-04,16189
06-Nov-04,16785
06-Nov-04,17025
06-Nov-04,17097
06-Nov-04,16878
06-Nov-04,16553
06-Nov-04,16288
06-Nov-04,16358
06-Nov-04,16855
06-Nov-04,18035
06-Nov-04,17931
06-Nov-04,17402
06-Nov-04,16764
06-Nov-04,16159
06-Nov-04,15508
06-Nov-04,14723
07-Nov-04,13879
07-Nov-04,13485
07-Nov-04,13215
07-Nov-04,13018
07-Nov-04,12969
07-Nov-04,13110
07-Nov-04,13468
07-Nov-04,13980
07-Nov-04,14826
07-Nov-04,15478
